"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 03 16:40:47 CST 2026","Tue Mar 03 16:40:48 CST 2026","576","testcase.test_admin","test_admin_api","TestAdminAPI","","","test_appeal_audit[TC-ADMIN-020_\u901a\u8fc7\u7533\u8bc9]","测试管理员审核申诉的各种场景"
"passed","Tue Mar 03 16:42:02 CST 2026","Tue Mar 03 16:42:02 CST 2026","56","testcase.test_product","test_product_api","TestProductAPI","","","test_product_detail[TC-PROD-010_\u516c\u5f00\u8bbf\u95ee]","测试获取商品详情接口的各种场景"
"passed","Tue Mar 03 16:42:11 CST 2026","Tue Mar 03 16:42:11 CST 2026","141","testcase.test_product","test_product_api","TestProductAPI","","","test_bought_products[TC-PROD-020_\u6210\u529f\u83b7\u53d6]","测试获取我购买的商品列表接口"
"passed","Tue Mar 03 16:40:42 CST 2026","Tue Mar 03 16:40:42 CST 2026","61","testcase.test_admin","test_admin_api","TestAdminAPI","","","test_product_audit[TC-ADMIN-013_product_id\u4e3a\u7a7a]","测试管理员审核商品的各种场景"
"passed","Tue Mar 03 16:42:08 CST 2026","Tue Mar 03 16:42:09 CST 2026","551","testcase.test_product","test_product_api","TestProductAPI","","","test_my_products[TC-PROD-020_\u5df2\u4e0b\u67b6\u5546\u54c1\u7b5b\u9009]","测试获取我发布的商品列表接口"
"passed","Tue Mar 03 16:42:18 CST 2026","Tue Mar 03 16:42:18 CST 2026","259","testcase.test_user","test_user_api","TestUserAPI","","","test_register[TC-AUTH-021_\u6587\u4ef6\u8fc7\u5927]","测试用户注册接口的各种场景"
"passed","Tue Mar 03 16:40:45 CST 2026","Tue Mar 03 16:40:46 CST 2026","459","testcase.test_admin","test_admin_api","TestAdminAPI","","","test_appeal_list[TC-ADMIN-019-3_\u83b7\u53d6\u5df2\u63d0\u4ea4\u7533\u8bc9\u5217\u8868]","测试管理员获取申诉管理数据"
"passed","Tue Mar 03 16:41:43 CST 2026","Tue Mar 03 16:41:51 CST 2026","8127","testcase.test_evaluation","test_evaluation_api","TestEvaluationAPI","","","test_submit_evaluation[TC-EVAL-006_service_attitude\u4e3a\u7a7a]","测试提交商品评价接口的各种场景"
"failed","Tue Mar 03 16:42:04 CST 2026","Tue Mar 03 16:42:05 CST 2026","1450","testcase.test_product","test_product_api","TestProductAPI","","","test_purchase_product[TC-PROD-015_\u672a\u767b\u5f55\u7528\u6237]","测试购买商品接口的各种场景"
"passed","Tue Mar 03 16:42:23 CST 2026","Tue Mar 03 16:42:24 CST 2026","957","testcase.test_wish","test_wish_api","TestWishAPI","","","test_create_wish[TC-WISH-005_\u6743\u9650\u9a8c\u8bc1]","测试创建心愿接口的各种场景"
"passed","Tue Mar 03 16:42:12 CST 2026","Tue Mar 03 16:42:14 CST 2026","2109","testcase.test_user","test_user_api","TestUserAPI","","","test_login[TC-AUTH-002_\u7ba1\u7406\u5458\u6210\u529f\u767b\u5f55]","测试用户登录接口的各种场景"
"passed","Tue Mar 03 16:42:01 CST 2026","Tue Mar 03 16:42:01 CST 2026","112","testcase.test_product","test_product_api","TestProductAPI","","","test_create_product[TC-PROD-001_\u53d1\u5e03\u6210\u529f]","测试创建商品接口的各种场景"
"passed","Tue Mar 03 16:42:01 CST 2026","Tue Mar 03 16:42:01 CST 2026","102","testcase.test_product","test_product_api","TestProductAPI","","","test_create_product[TC-PROD-005_\u65b0\u65e7\u7a0b\u5ea6\u4e3a\u7a7a]","测试创建商品接口的各种场景"
